entry_date,exit_date,direction,holding_days,gross_return,pnl
2024-02-01,2024-02-07,1,4,0.022987121889398443,0.02268712188939844
2024-03-01,2024-03-07,1,4,0.0032868253147020354,0.0029868253147020355
2024-04-01,2024-04-05,1,4,-0.01911791467443913,-0.01941791467443913
2024-05-01,2024-05-07,1,4,0.02906506539544762,0.02876506539544762
2024-06-03,2024-06-07,1,4,0.013822998893320726,0.013522998893320726
2024-07-01,2024-07-08,1,4,0.019146803573724558,0.018846803573724556
2024-08-01,2024-08-07,1,4,-0.05203245851126259,-0.05233245851126259
2024-09-03,2024-09-09,1,4,-0.041370927735868146,-0.04167092773586815
2024-10-01,2024-10-07,1,4,-0.0013593958192676947,-0.0016593958192676946
2024-11-01,2024-11-07,1,4,0.039392293558415004,0.039092293558415
2024-12-02,2024-12-06,1,4,0.0068209343871727945,0.006520934387172795
2025-01-02,2025-01-08,1,4,0.0043508569226178295,0.00405085692261783
2025-02-03,2025-02-07,1,4,0.007477342081352534,0.007177342081352534
2025-03-03,2025-03-07,1,4,-0.03613376414479397,-0.03643376414479397
2025-04-01,2025-04-07,1,4,-0.09673041227664458,-0.09703041227664458
2025-05-01,2025-05-07,1,4,0.007681953498821503,0.007381953498821503
2025-06-02,2025-06-06,1,4,0.006209619379576425,0.0059096193795764255
2025-07-01,2025-07-08,1,4,0.004580326215742669,0.0042803262157426695
2025-08-01,2025-08-07,1,4,0.0011073243796289045,0.0008073243796289046
2025-09-02,2025-09-08,1,4,0.0033950694152808936,0.0030950694152808936
2025-10-01,2025-10-07,1,4,0.008150911226744606,0.007850911226744606
2025-11-03,2025-11-07,1,4,-0.01722721890146872,-0.017527218901468723
2025-12-01,2025-12-05,1,4,0.0014632719284874973,0.0011632719284874974
2026-01-02,2026-01-08,1,4,0.011233022573385432,0.010933022573385432
2026-02-02,2026-02-06,1,4,-0.02073780080199117,-0.02103780080199117
2026-03-02,2026-03-06,1,4,-0.00682223165343121,-0.00712223165343121
2026-04-01,2026-04-08,1,4,0.01365430925510247,0.01335430925510247
2026-05-01,2026-05-07,1,4,0.02110879207441485,0.02080879207441485
2026-06-01,2026-06-05,1,4,0.0008064276682386851,0.0005064276682386851
